"Tanggal","Source","Major","Total_Spending","Bulan","Month","Day","Week","Sources"
2022-07-09,"Facebook Ads","ui_ux",283634,Jul 2022,Jul 2022,9,"2","Facebook Ads"
2022-07-10,"Facebook Ads","ui_ux",292335,Jul 2022,Jul 2022,10,"2","Facebook Ads"
2022-07-11,"Facebook Ads","ui_ux",225980,Jul 2022,Jul 2022,11,"2","Facebook Ads"
2022-07-12,"Facebook Ads","ui_ux",354992,Jul 2022,Jul 2022,12,"2","Facebook Ads"
2022-07-13,"Facebook Ads","ui_ux",439915,Jul 2022,Jul 2022,13,"2","Facebook Ads"
2022-07-14,"Facebook Ads","ui_ux",433628,Jul 2022,Jul 2022,14,"2","Facebook Ads"
2022-07-15,"Facebook Ads","ui_ux",194426,Jul 2022,Jul 2022,15,"3","Facebook Ads"
2022-07-16,"Facebook Ads","ui_ux",36300,Jul 2022,Jul 2022,16,"3","Facebook Ads"
2022-07-21,"Facebook Ads","ui_ux",73152,Jul 2022,Jul 2022,21,"3","Facebook Ads"
2022-07-22,"Facebook Ads","ui_ux",153187,Jul 2022,Jul 2022,22,"4","Facebook Ads"
2022-07-23,"Facebook Ads","ui_ux",156495,Jul 2022,Jul 2022,23,"4","Facebook Ads"
2022-07-24,"Facebook Ads","ui_ux",160162,Jul 2022,Jul 2022,24,"4","Facebook Ads"
2022-07-25,"Facebook Ads","ui_ux",290417,Jul 2022,Jul 2022,25,"4","Facebook Ads"
2022-07-26,"Facebook Ads","ui_ux",353748,Jul 2022,Jul 2022,26,"4","Facebook Ads"
2022-07-27,"Facebook Ads","ui_ux",818199,Jul 2022,Jul 2022,27,"4","Facebook Ads"
2022-07-28,"Facebook Ads","ui_ux",9e+05,Jul 2022,Jul 2022,28,"4","Facebook Ads"
2022-07-29,"Facebook Ads","ui_ux",933759,Jul 2022,Jul 2022,29,"5","Facebook Ads"
2022-07-30,"Facebook Ads","ui_ux",944887,Jul 2022,Jul 2022,30,"5","Facebook Ads"
2022-07-31,"Facebook Ads","ui_ux",892978,Jul 2022,Jul 2022,31,"5","Facebook Ads"
2022-08-01,"Facebook Ads","ui_ux",564152,Aug 2022,Aug 2022,1,"1","Facebook Ads"
2022-08-02,"Facebook Ads","ui_ux",397224,Aug 2022,Aug 2022,2,"1","Facebook Ads"
2022-08-03,"Facebook Ads","ui_ux",397317,Aug 2022,Aug 2022,3,"1","Facebook Ads"
2022-08-04,"Facebook Ads","ui_ux",517621,Aug 2022,Aug 2022,4,"1","Facebook Ads"
2022-08-05,"Facebook Ads","ui_ux",727607,Aug 2022,Aug 2022,5,"1","Facebook Ads"
2022-08-06,"Facebook Ads","ui_ux",780753,Aug 2022,Aug 2022,6,"1","Facebook Ads"
2022-08-07,"Facebook Ads","ui_ux",751446,Aug 2022,Aug 2022,7,"1","Facebook Ads"
2022-08-08,"Facebook Ads","ui_ux",273306,Aug 2022,Aug 2022,8,"2","Facebook Ads"
2022-08-09,"Facebook Ads","ui_ux",59825,Aug 2022,Aug 2022,9,"2","Facebook Ads"
2022-08-10,"Facebook Ads","ui_ux",59099,Aug 2022,Aug 2022,10,"2","Facebook Ads"
2022-08-11,"Facebook Ads","ui_ux",87714,Aug 2022,Aug 2022,11,"2","Facebook Ads"
2022-08-12,"Facebook Ads","ui_ux",107537,Aug 2022,Aug 2022,12,"2","Facebook Ads"
2022-08-13,"Facebook Ads","ui_ux",108922,Aug 2022,Aug 2022,13,"2","Facebook Ads"
2022-08-14,"Facebook Ads","ui_ux",112141,Aug 2022,Aug 2022,14,"2","Facebook Ads"
2022-08-15,"Facebook Ads","ui_ux",110793,Aug 2022,Aug 2022,15,"3","Facebook Ads"
2022-08-16,"Facebook Ads","ui_ux",109487,Aug 2022,Aug 2022,16,"3","Facebook Ads"
2022-08-17,"Facebook Ads","ui_ux",55125,Aug 2022,Aug 2022,17,"3","Facebook Ads"
2022-08-18,"Facebook Ads","ui_ux",125614,Aug 2022,Aug 2022,18,"3","Facebook Ads"
2022-08-19,"Facebook Ads","ui_ux",96074,Aug 2022,Aug 2022,19,"3","Facebook Ads"
2022-08-20,"Facebook Ads","ui_ux",45531,Aug 2022,Aug 2022,20,"3","Facebook Ads"
2022-08-21,"Facebook Ads","ui_ux",40161,Aug 2022,Aug 2022,21,"3","Facebook Ads"
2022-08-22,"Facebook Ads","ui_ux",38596,Aug 2022,Aug 2022,22,"4","Facebook Ads"
2022-08-23,"Facebook Ads","ui_ux",40104,Aug 2022,Aug 2022,23,"4","Facebook Ads"
2022-08-24,"Facebook Ads","ui_ux",38757,Aug 2022,Aug 2022,24,"4","Facebook Ads"
2022-08-25,"Facebook Ads","ui_ux",20111,Aug 2022,Aug 2022,25,"4","Facebook Ads"
2022-08-27,"Facebook Ads","ui_ux",93769,Aug 2022,Aug 2022,27,"4","Facebook Ads"
2022-08-28,"Facebook Ads","ui_ux",80185,Aug 2022,Aug 2022,28,"4","Facebook Ads"
2022-08-29,"Facebook Ads","ui_ux",81911,Aug 2022,Aug 2022,29,"5","Facebook Ads"
2022-08-30,"Facebook Ads","ui_ux",79669,Aug 2022,Aug 2022,30,"5","Facebook Ads"
2022-08-31,"Facebook Ads","ui_ux",80205,Aug 2022,Aug 2022,31,"5","Facebook Ads"
2022-09-01,"Facebook Ads","ui_ux",79260,Sep 2022,Sep 2022,1,"1","Facebook Ads"
2022-09-02,"Facebook Ads","ui_ux",118916,Sep 2022,Sep 2022,2,"1","Facebook Ads"
2022-09-03,"Facebook Ads","ui_ux",207929,Sep 2022,Sep 2022,3,"1","Facebook Ads"
2022-09-04,"Facebook Ads","ui_ux",185859,Sep 2022,Sep 2022,4,"1","Facebook Ads"
2022-09-05,"Facebook Ads","ui_ux",180268,Sep 2022,Sep 2022,5,"1","Facebook Ads"
2022-09-06,"Facebook Ads","ui_ux",191504,Sep 2022,Sep 2022,6,"1","Facebook Ads"
2022-09-07,"Facebook Ads","ui_ux",578989,Sep 2022,Sep 2022,7,"1","Facebook Ads"
2022-09-08,"Facebook Ads","ui_ux",1262094,Sep 2022,Sep 2022,8,"2","Facebook Ads"
2022-09-09,"Facebook Ads","ui_ux",1507788,Sep 2022,Sep 2022,9,"2","Facebook Ads"
2022-09-10,"Facebook Ads","ui_ux",1622304,Sep 2022,Sep 2022,10,"2","Facebook Ads"
2022-09-11,"Facebook Ads","ui_ux",1105186,Sep 2022,Sep 2022,11,"2","Facebook Ads"
2022-09-12,"Facebook Ads","ui_ux",874958,Sep 2022,Sep 2022,12,"2","Facebook Ads"
2022-09-13,"Facebook Ads","ui_ux",880428,Sep 2022,Sep 2022,13,"2","Facebook Ads"
2022-09-14,"Facebook Ads","ui_ux",807100,Sep 2022,Sep 2022,14,"2","Facebook Ads"
2022-09-15,"Facebook Ads","ui_ux",480400,Sep 2022,Sep 2022,15,"3","Facebook Ads"
2022-09-16,"Facebook Ads","ui_ux",602830,Sep 2022,Sep 2022,16,"3","Facebook Ads"
2022-09-17,"Facebook Ads","ui_ux",609735,Sep 2022,Sep 2022,17,"3","Facebook Ads"
2022-09-18,"Facebook Ads","ui_ux",528992,Sep 2022,Sep 2022,18,"3","Facebook Ads"
2022-09-19,"Facebook Ads","ui_ux",72660,Sep 2022,Sep 2022,19,"3","Facebook Ads"
2022-09-21,"Facebook Ads","ui_ux",14300,Sep 2022,Sep 2022,21,"3","Facebook Ads"
2022-09-22,"Facebook Ads","ui_ux",174083,Sep 2022,Sep 2022,22,"4","Facebook Ads"
2022-09-23,"Facebook Ads","ui_ux",228268,Sep 2022,Sep 2022,23,"4","Facebook Ads"
2022-09-24,"Facebook Ads","ui_ux",288796,Sep 2022,Sep 2022,24,"4","Facebook Ads"
2022-09-25,"Facebook Ads","ui_ux",303710,Sep 2022,Sep 2022,25,"4","Facebook Ads"
2022-09-26,"Facebook Ads","ui_ux",296824,Sep 2022,Sep 2022,26,"4","Facebook Ads"
2022-09-27,"Facebook Ads","ui_ux",422121,Sep 2022,Sep 2022,27,"4","Facebook Ads"
2022-09-28,"Facebook Ads","ui_ux",278648,Sep 2022,Sep 2022,28,"4","Facebook Ads"
2022-09-29,"Facebook Ads","ui_ux",193210,Sep 2022,Sep 2022,29,"5","Facebook Ads"
2022-09-30,"Facebook Ads","ui_ux",239551,Sep 2022,Sep 2022,30,"5","Facebook Ads"
2022-10-01,"Facebook Ads","ui_ux",448794,Oct 2022,Oct 2022,1,"1","Facebook Ads"
2022-10-02,"Facebook Ads","ui_ux",490804,Oct 2022,Oct 2022,2,"1","Facebook Ads"
2022-10-03,"Facebook Ads","ui_ux",490945,Oct 2022,Oct 2022,3,"1","Facebook Ads"
2022-10-04,"Facebook Ads","ui_ux",572926,Oct 2022,Oct 2022,4,"1","Facebook Ads"
2022-10-05,"Facebook Ads","ui_ux",602183,Oct 2022,Oct 2022,5,"1","Facebook Ads"
2022-10-06,"Facebook Ads","ui_ux",555373,Oct 2022,Oct 2022,6,"1","Facebook Ads"
2022-10-07,"Facebook Ads","ui_ux",491177,Oct 2022,Oct 2022,7,"1","Facebook Ads"
2022-10-08,"Facebook Ads","ui_ux",610053,Oct 2022,Oct 2022,8,"2","Facebook Ads"
2022-10-09,"Facebook Ads","ui_ux",667149,Oct 2022,Oct 2022,9,"2","Facebook Ads"
2022-10-10,"Facebook Ads","ui_ux",496837,Oct 2022,Oct 2022,10,"2","Facebook Ads"
2022-10-11,"Facebook Ads","ui_ux",598840,Oct 2022,Oct 2022,11,"2","Facebook Ads"
2022-10-12,"Facebook Ads","ui_ux",829234,Oct 2022,Oct 2022,12,"2","Facebook Ads"
2022-10-13,"Facebook Ads","ui_ux",1178515,Oct 2022,Oct 2022,13,"2","Facebook Ads"
2022-10-14,"Facebook Ads","ui_ux",1048969,Oct 2022,Oct 2022,14,"2","Facebook Ads"
2022-10-15,"Facebook Ads","ui_ux",1397564,Oct 2022,Oct 2022,15,"3","Facebook Ads"
2022-10-16,"Facebook Ads","ui_ux",1289739,Oct 2022,Oct 2022,16,"3","Facebook Ads"
2022-10-17,"Facebook Ads","ui_ux",1165875,Oct 2022,Oct 2022,17,"3","Facebook Ads"
2022-10-18,"Facebook Ads","ui_ux",1262085,Oct 2022,Oct 2022,18,"3","Facebook Ads"
2022-10-19,"Facebook Ads","ui_ux",1420249,Oct 2022,Oct 2022,19,"3","Facebook Ads"
2022-10-20,"Facebook Ads","ui_ux",1745383,Oct 2022,Oct 2022,20,"3","Facebook Ads"
2022-10-21,"Facebook Ads","ui_ux",570718,Oct 2022,Oct 2022,21,"3","Facebook Ads"
2022-10-22,"Facebook Ads","ui_ux",518100,Oct 2022,Oct 2022,22,"4","Facebook Ads"
2022-10-23,"Facebook Ads","ui_ux",562263,Oct 2022,Oct 2022,23,"4","Facebook Ads"
2022-10-24,"Facebook Ads","ui_ux",274718,Oct 2022,Oct 2022,24,"4","Facebook Ads"
2022-10-25,"Facebook Ads","ui_ux",407557,Oct 2022,Oct 2022,25,"4","Facebook Ads"
2022-10-26,"Facebook Ads","ui_ux",1316679,Oct 2022,Oct 2022,26,"4","Facebook Ads"
2022-10-27,"Facebook Ads","ui_ux",881090,Oct 2022,Oct 2022,27,"4","Facebook Ads"
2022-10-28,"Facebook Ads","ui_ux",238629,Oct 2022,Oct 2022,28,"4","Facebook Ads"
2022-10-29,"Facebook Ads","ui_ux",404313,Oct 2022,Oct 2022,29,"5","Facebook Ads"
2022-10-30,"Facebook Ads","ui_ux",442301,Oct 2022,Oct 2022,30,"5","Facebook Ads"
2022-10-31,"Facebook Ads","ui_ux",907456,Oct 2022,Oct 2022,31,"5","Facebook Ads"
2022-11-01,"Facebook Ads","ui_ux",1049022,Nov 2022,Nov 2022,1,"1","Facebook Ads"
2022-11-02,"Facebook Ads","ui_ux",1039778,Nov 2022,Nov 2022,2,"1","Facebook Ads"
2022-11-03,"Facebook Ads","ui_ux",1648173,Nov 2022,Nov 2022,3,"1","Facebook Ads"
2022-11-04,"Facebook Ads","ui_ux",1504251,Nov 2022,Nov 2022,4,"1","Facebook Ads"
2022-11-05,"Facebook Ads","ui_ux",1126810,Nov 2022,Nov 2022,5,"1","Facebook Ads"
2022-11-07,"Facebook Ads","ui_ux",1721459,Nov 2022,Nov 2022,7,"1","Facebook Ads"
2022-11-08,"Facebook Ads","ui_ux",1101138,Nov 2022,Nov 2022,8,"2","Facebook Ads"
2022-11-09,"Facebook Ads","ui_ux",338937,Nov 2022,Nov 2022,9,"2","Facebook Ads"
2022-11-10,"Facebook Ads","ui_ux",335284,Nov 2022,Nov 2022,10,"2","Facebook Ads"
2022-11-11,"Facebook Ads","ui_ux",372974,Nov 2022,Nov 2022,11,"2","Facebook Ads"
2022-11-12,"Facebook Ads","ui_ux",471875,Nov 2022,Nov 2022,12,"2","Facebook Ads"
2022-11-13,"Facebook Ads","ui_ux",447157,Nov 2022,Nov 2022,13,"2","Facebook Ads"
2022-11-14,"Facebook Ads","ui_ux",441686,Nov 2022,Nov 2022,14,"2","Facebook Ads"
2022-11-15,"Facebook Ads","ui_ux",440765,Nov 2022,Nov 2022,15,"3","Facebook Ads"
2022-11-16,"Facebook Ads","ui_ux",433274,Nov 2022,Nov 2022,16,"3","Facebook Ads"
2022-11-17,"Facebook Ads","ui_ux",499588,Nov 2022,Nov 2022,17,"3","Facebook Ads"
2022-11-18,"Facebook Ads","ui_ux",429157,Nov 2022,Nov 2022,18,"3","Facebook Ads"
2022-11-19,"Facebook Ads","ui_ux",194232,Nov 2022,Nov 2022,19,"3","Facebook Ads"
2022-11-22,"Facebook Ads","ui_ux",118281,Nov 2022,Nov 2022,22,"4","Facebook Ads"
2022-11-23,"Facebook Ads","ui_ux",187230,Nov 2022,Nov 2022,23,"4","Facebook Ads"
2022-11-24,"Facebook Ads","ui_ux",253047,Nov 2022,Nov 2022,24,"4","Facebook Ads"
2022-11-25,"Facebook Ads","ui_ux",352649,Nov 2022,Nov 2022,25,"4","Facebook Ads"
2022-11-26,"Facebook Ads","ui_ux",378202,Nov 2022,Nov 2022,26,"4","Facebook Ads"
2022-11-27,"Facebook Ads","ui_ux",411372,Nov 2022,Nov 2022,27,"4","Facebook Ads"
2022-11-28,"Facebook Ads","ui_ux",391324,Nov 2022,Nov 2022,28,"4","Facebook Ads"
2022-11-29,"Facebook Ads","ui_ux",424703,Nov 2022,Nov 2022,29,"5","Facebook Ads"
2022-11-30,"Facebook Ads","ui_ux",465212,Nov 2022,Nov 2022,30,"5","Facebook Ads"
2022-12-01,"Facebook Ads","ui_ux",462846,Dec 2022,Dec 2022,1,"1","Facebook Ads"
2022-12-02,"Facebook Ads","ui_ux",469886,Dec 2022,Dec 2022,2,"1","Facebook Ads"
2022-12-03,"Facebook Ads","ui_ux",491331,Dec 2022,Dec 2022,3,"1","Facebook Ads"
2022-12-04,"Facebook Ads","ui_ux",496148,Dec 2022,Dec 2022,4,"1","Facebook Ads"
2022-12-05,"Facebook Ads","ui_ux",479190,Dec 2022,Dec 2022,5,"1","Facebook Ads"
2022-12-06,"Facebook Ads","ui_ux",473116,Dec 2022,Dec 2022,6,"1","Facebook Ads"
2022-12-07,"Facebook Ads","ui_ux",471354,Dec 2022,Dec 2022,7,"1","Facebook Ads"
2022-12-08,"Facebook Ads","ui_ux",380368,Dec 2022,Dec 2022,8,"2","Facebook Ads"
2022-12-09,"Facebook Ads","ui_ux",618366,Dec 2022,Dec 2022,9,"2","Facebook Ads"
2022-12-10,"Facebook Ads","ui_ux",632465,Dec 2022,Dec 2022,10,"2","Facebook Ads"
2022-12-11,"Facebook Ads","ui_ux",513181,Dec 2022,Dec 2022,11,"2","Facebook Ads"
2022-12-12,"Facebook Ads","ui_ux",505459,Dec 2022,Dec 2022,12,"2","Facebook Ads"
2022-12-13,"Facebook Ads","ui_ux",542672,Dec 2022,Dec 2022,13,"2","Facebook Ads"
2022-12-14,"Facebook Ads","ui_ux",541813,Dec 2022,Dec 2022,14,"2","Facebook Ads"
2022-12-15,"Facebook Ads","ui_ux",551476,Dec 2022,Dec 2022,15,"3","Facebook Ads"
2022-12-16,"Facebook Ads","ui_ux",830764,Dec 2022,Dec 2022,16,"3","Facebook Ads"
2022-12-17,"Facebook Ads","ui_ux",1130912,Dec 2022,Dec 2022,17,"3","Facebook Ads"
2022-12-18,"Facebook Ads","ui_ux",940704,Dec 2022,Dec 2022,18,"3","Facebook Ads"
2022-12-19,"Facebook Ads","ui_ux",541975,Dec 2022,Dec 2022,19,"3","Facebook Ads"
2022-12-20,"Facebook Ads","ui_ux",195755,Dec 2022,Dec 2022,20,"3","Facebook Ads"
2022-12-21,"Facebook Ads","ui_ux",251496,Dec 2022,Dec 2022,21,"3","Facebook Ads"
2022-12-22,"Facebook Ads","ui_ux",278145,Dec 2022,Dec 2022,22,"4","Facebook Ads"
2022-12-23,"Facebook Ads","ui_ux",308843,Dec 2022,Dec 2022,23,"4","Facebook Ads"
2022-12-24,"Facebook Ads","ui_ux",279838,Dec 2022,Dec 2022,24,"4","Facebook Ads"
2022-12-25,"Facebook Ads","ui_ux",148498,Dec 2022,Dec 2022,25,"4","Facebook Ads"
2022-12-26,"Facebook Ads","ui_ux",139858,Dec 2022,Dec 2022,26,"4","Facebook Ads"
2022-12-27,"Facebook Ads","ui_ux",138770,Dec 2022,Dec 2022,27,"4","Facebook Ads"
2022-12-28,"Facebook Ads","ui_ux",269300,Dec 2022,Dec 2022,28,"4","Facebook Ads"
2022-12-29,"Facebook Ads","ui_ux",232452,Dec 2022,Dec 2022,29,"5","Facebook Ads"
2022-12-30,"Facebook Ads","ui_ux",230181,Dec 2022,Dec 2022,30,"5","Facebook Ads"
2022-12-31,"Facebook Ads","ui_ux",239353,Dec 2022,Dec 2022,31,"5","Facebook Ads"
2023-01-01,"Facebook Ads","ui_ux",160980,Jan 2023,Jan 2023,1,"1","Facebook Ads"
2023-01-02,"Facebook Ads","ui_ux",149621,Jan 2023,Jan 2023,2,"1","Facebook Ads"
2023-01-03,"Facebook Ads","ui_ux",175546,Jan 2023,Jan 2023,3,"1","Facebook Ads"
2023-01-04,"Facebook Ads","ui_ux",220885,Jan 2023,Jan 2023,4,"1","Facebook Ads"
2023-01-05,"Facebook Ads","ui_ux",225908,Jan 2023,Jan 2023,5,"1","Facebook Ads"
2023-01-06,"Facebook Ads","ui_ux",246151,Jan 2023,Jan 2023,6,"1","Facebook Ads"
2023-01-07,"Facebook Ads","ui_ux",267788,Jan 2023,Jan 2023,7,"1","Facebook Ads"
2023-01-08,"Facebook Ads","ui_ux",270898,Jan 2023,Jan 2023,8,"2","Facebook Ads"
2023-01-09,"Facebook Ads","ui_ux",371347,Jan 2023,Jan 2023,9,"2","Facebook Ads"
2023-01-10,"Facebook Ads","ui_ux",389548,Jan 2023,Jan 2023,10,"2","Facebook Ads"
2023-01-11,"Facebook Ads","ui_ux",399203,Jan 2023,Jan 2023,11,"2","Facebook Ads"
2023-01-12,"Facebook Ads","ui_ux",453271,Jan 2023,Jan 2023,12,"2","Facebook Ads"
2023-01-13,"Facebook Ads","ui_ux",532568,Jan 2023,Jan 2023,13,"2","Facebook Ads"
2023-01-14,"Facebook Ads","ui_ux",572986,Jan 2023,Jan 2023,14,"2","Facebook Ads"
2023-01-15,"Facebook Ads","ui_ux",549447,Jan 2023,Jan 2023,15,"3","Facebook Ads"
2023-01-16,"Facebook Ads","ui_ux",284528,Jan 2023,Jan 2023,16,"3","Facebook Ads"
2023-01-17,"Facebook Ads","ui_ux",285539,Jan 2023,Jan 2023,17,"3","Facebook Ads"
2023-01-18,"Facebook Ads","ui_ux",380169,Jan 2023,Jan 2023,18,"3","Facebook Ads"
2023-01-19,"Facebook Ads","ui_ux",390949,Jan 2023,Jan 2023,19,"3","Facebook Ads"
2023-01-20,"Facebook Ads","ui_ux",397408,Jan 2023,Jan 2023,20,"3","Facebook Ads"
2023-01-21,"Facebook Ads","ui_ux",414720,Jan 2023,Jan 2023,21,"3","Facebook Ads"
2023-01-22,"Facebook Ads","ui_ux",415980,Jan 2023,Jan 2023,22,"4","Facebook Ads"
2023-01-23,"Facebook Ads","ui_ux",463129,Jan 2023,Jan 2023,23,"4","Facebook Ads"
2023-01-24,"Facebook Ads","ui_ux",446270,Jan 2023,Jan 2023,24,"4","Facebook Ads"
2023-01-25,"Facebook Ads","ui_ux",382585,Jan 2023,Jan 2023,25,"4","Facebook Ads"
2023-01-26,"Facebook Ads","ui_ux",267714,Jan 2023,Jan 2023,26,"4","Facebook Ads"
2023-01-27,"Facebook Ads","ui_ux",206265,Jan 2023,Jan 2023,27,"4","Facebook Ads"
2023-01-28,"Facebook Ads","ui_ux",195544,Jan 2023,Jan 2023,28,"4","Facebook Ads"
2023-01-29,"Facebook Ads","ui_ux",208331,Jan 2023,Jan 2023,29,"5","Facebook Ads"
2023-01-30,"Facebook Ads","ui_ux",31796,Jan 2023,Jan 2023,30,"5","Facebook Ads"
2023-01-31,"Facebook Ads","ui_ux",132924,Jan 2023,Jan 2023,31,"5","Facebook Ads"
2023-02-01,"Facebook Ads","ui_ux",137348,Feb 2023,Feb 2023,1,"1","Facebook Ads"
2023-02-02,"Facebook Ads","ui_ux",137743,Feb 2023,Feb 2023,2,"1","Facebook Ads"
2023-02-03,"Facebook Ads","ui_ux",138984,Feb 2023,Feb 2023,3,"1","Facebook Ads"
2023-02-04,"Facebook Ads","ui_ux",145804,Feb 2023,Feb 2023,4,"1","Facebook Ads"
2023-02-05,"Facebook Ads","ui_ux",243789,Feb 2023,Feb 2023,5,"1","Facebook Ads"
2023-02-06,"Facebook Ads","ui_ux",291407,Feb 2023,Feb 2023,6,"1","Facebook Ads"
2023-02-07,"Facebook Ads","ui_ux",337287,Feb 2023,Feb 2023,7,"1","Facebook Ads"
2023-02-08,"Facebook Ads","ui_ux",345250,Feb 2023,Feb 2023,8,"2","Facebook Ads"
2023-02-09,"Facebook Ads","ui_ux",351177,Feb 2023,Feb 2023,9,"2","Facebook Ads"
2023-02-10,"Facebook Ads","ui_ux",354085,Feb 2023,Feb 2023,10,"2","Facebook Ads"
2023-02-11,"Facebook Ads","ui_ux",358649,Feb 2023,Feb 2023,11,"2","Facebook Ads"
2023-02-12,"Facebook Ads","ui_ux",355666,Feb 2023,Feb 2023,12,"2","Facebook Ads"
2023-02-13,"Facebook Ads","ui_ux",349949,Feb 2023,Feb 2023,13,"2","Facebook Ads"
2023-02-14,"Facebook Ads","ui_ux",348890,Feb 2023,Feb 2023,14,"2","Facebook Ads"
2023-02-15,"Facebook Ads","ui_ux",349498,Feb 2023,Feb 2023,15,"3","Facebook Ads"
2023-02-16,"Facebook Ads","ui_ux",339684,Feb 2023,Feb 2023,16,"3","Facebook Ads"
2023-02-17,"Facebook Ads","ui_ux",351190,Feb 2023,Feb 2023,17,"3","Facebook Ads"
2023-02-18,"Facebook Ads","ui_ux",354632,Feb 2023,Feb 2023,18,"3","Facebook Ads"
2023-02-19,"Facebook Ads","ui_ux",360346,Feb 2023,Feb 2023,19,"3","Facebook Ads"
2023-02-20,"Facebook Ads","ui_ux",326691,Feb 2023,Feb 2023,20,"3","Facebook Ads"
2023-02-21,"Facebook Ads","ui_ux",355625,Feb 2023,Feb 2023,21,"3","Facebook Ads"
2023-02-22,"Facebook Ads","ui_ux",355176,Feb 2023,Feb 2023,22,"4","Facebook Ads"
2023-02-23,"Facebook Ads","ui_ux",343225,Feb 2023,Feb 2023,23,"4","Facebook Ads"
2023-02-24,"Facebook Ads","ui_ux",394935,Feb 2023,Feb 2023,24,"4","Facebook Ads"
2023-02-25,"Facebook Ads","ui_ux",422917,Feb 2023,Feb 2023,25,"4","Facebook Ads"
2023-02-26,"Facebook Ads","ui_ux",433660,Feb 2023,Feb 2023,26,"4","Facebook Ads"
2023-02-27,"Facebook Ads","ui_ux",271137,Feb 2023,Feb 2023,27,"4","Facebook Ads"
2023-02-28,"Facebook Ads","ui_ux",280088,Feb 2023,Feb 2023,28,"4","Facebook Ads"
2023-03-01,"Facebook Ads","ui_ux",491361,Mar 2023,Mar 2023,1,"1","Facebook Ads"
2023-03-02,"Facebook Ads","ui_ux",494800,Mar 2023,Mar 2023,2,"1","Facebook Ads"
2023-03-03,"Facebook Ads","ui_ux",282328,Mar 2023,Mar 2023,3,"1","Facebook Ads"
2023-03-04,"Facebook Ads","ui_ux",105662,Mar 2023,Mar 2023,4,"1","Facebook Ads"
2023-03-06,"Facebook Ads","ui_ux",102881,Mar 2023,Mar 2023,6,"1","Facebook Ads"
2023-03-07,"Facebook Ads","ui_ux",579219,Mar 2023,Mar 2023,7,"1","Facebook Ads"
2023-03-08,"Facebook Ads","ui_ux",148671,Mar 2023,Mar 2023,8,"2","Facebook Ads"
2023-03-09,"Facebook Ads","ui_ux",514021,Mar 2023,Mar 2023,9,"2","Facebook Ads"
2023-03-10,"Facebook Ads","ui_ux",544915,Mar 2023,Mar 2023,10,"2","Facebook Ads"
2023-03-11,"Facebook Ads","ui_ux",545027,Mar 2023,Mar 2023,11,"2","Facebook Ads"
2023-03-12,"Facebook Ads","ui_ux",452469,Mar 2023,Mar 2023,12,"2","Facebook Ads"
2023-03-13,"Facebook Ads","ui_ux",507901,Mar 2023,Mar 2023,13,"2","Facebook Ads"
2023-03-14,"Facebook Ads","ui_ux",471655,Mar 2023,Mar 2023,14,"2","Facebook Ads"
2023-03-15,"Facebook Ads","ui_ux",483107,Mar 2023,Mar 2023,15,"3","Facebook Ads"
2023-03-16,"Facebook Ads","ui_ux",726507,Mar 2023,Mar 2023,16,"3","Facebook Ads"
2023-03-17,"Facebook Ads","ui_ux",509999,Mar 2023,Mar 2023,17,"3","Facebook Ads"
2023-03-18,"Facebook Ads","ui_ux",477506,Mar 2023,Mar 2023,18,"3","Facebook Ads"
2023-03-19,"Facebook Ads","ui_ux",253363,Mar 2023,Mar 2023,19,"3","Facebook Ads"
2023-03-20,"Facebook Ads","ui_ux",530931,Mar 2023,Mar 2023,20,"3","Facebook Ads"
2023-03-21,"Facebook Ads","ui_ux",546088,Mar 2023,Mar 2023,21,"3","Facebook Ads"
2023-03-22,"Facebook Ads","ui_ux",538132,Mar 2023,Mar 2023,22,"4","Facebook Ads"
2023-03-23,"Facebook Ads","ui_ux",531667,Mar 2023,Mar 2023,23,"4","Facebook Ads"
2023-03-24,"Facebook Ads","ui_ux",532638,Mar 2023,Mar 2023,24,"4","Facebook Ads"
2023-03-25,"Facebook Ads","ui_ux",567181,Mar 2023,Mar 2023,25,"4","Facebook Ads"
2023-03-26,"Facebook Ads","ui_ux",511981,Mar 2023,Mar 2023,26,"4","Facebook Ads"
2023-03-27,"Facebook Ads","ui_ux",358091,Mar 2023,Mar 2023,27,"4","Facebook Ads"
2023-03-28,"Facebook Ads","ui_ux",296297,Mar 2023,Mar 2023,28,"4","Facebook Ads"
2023-03-29,"Facebook Ads","ui_ux",292697,Mar 2023,Mar 2023,29,"5","Facebook Ads"
2023-03-30,"Facebook Ads","ui_ux",290977,Mar 2023,Mar 2023,30,"5","Facebook Ads"
2023-03-31,"Facebook Ads","ui_ux",306559,Mar 2023,Mar 2023,31,"5","Facebook Ads"
2023-04-01,"Facebook Ads","ui_ux",312610,Apr 2023,Apr 2023,1,"1","Facebook Ads"
2023-04-02,"Facebook Ads","ui_ux",306441,Apr 2023,Apr 2023,2,"1","Facebook Ads"
2023-04-03,"Facebook Ads","ui_ux",299354,Apr 2023,Apr 2023,3,"1","Facebook Ads"
2023-04-04,"Facebook Ads","ui_ux",298598,Apr 2023,Apr 2023,4,"1","Facebook Ads"
2023-04-05,"Facebook Ads","ui_ux",300452,Apr 2023,Apr 2023,5,"1","Facebook Ads"
2023-04-06,"Facebook Ads","ui_ux",299645,Apr 2023,Apr 2023,6,"1","Facebook Ads"
